"NFactura","Fecha","IDProducto","Cantidad"
"547379",40624.6340277778,"21936-5",5
"547379",40624.6340277778,"21239-8",8
"547379",40624.6340277778,"21394-48",48
"547379",40624.6340277778,"21399-48",48
"547379",40624.6340277778,"21398-48",48
"547383",40624.6541666667,"22720-12",12
"547383",40624.6541666667,"20983-12",12
"547383",40624.6541666667,"21094-12",12
"547383",40624.6541666667,"21086-12",12
"547383",40624.6541666667,"21537-4",4
"547383",40624.6541666667,"21533-3",3
"547383",40624.6541666667,"22139-3",3
"547383",40624.6541666667,"20981-12",12
"547383",40624.6541666667,"21504-12",12
"547383",40624.6541666667,"22993-12",12
"547383",40624.6541666667,"85099B-10",10
"547383",40624.6541666667,"20982-12",12
"547383",40624.6541666667,"16238-28",28
"547383",40624.6541666667,"16237-30",30
"547383",40624.6541666667,"22564-12",12
"547383",40624.6541666667,"22563-12",12
"547383",40624.6541666667,"22562-12",12
"547383",40624.6541666667,"21679-12",12
"547383",40624.6541666667,"22554-12",12
"547383",40624.6541666667,"22553-12",12
"547383",40624.6541666667,"22557-12",12
"547383",40624.6541666667,"22556-12",12
"547383",40624.6541666667,"22555-12",12
"547383",40624.6541666667,"22551-12",12
"547383",40624.6541666667,"22962-12",12
"547383",40624.6541666667,"22963-12",12
"547383",40624.6541666667,"22819-12",12
"547383",40624.6541666667,"22452-6",6
"547383",40624.6541666667,"22453-6",6
"547383",40624.6541666667,"22960-6",6
"547383",40624.6541666667,"22961-12",12
"547383",40624.6541666667,"22907-12",12
"547383",40624.6541666667,"22326-6",6
"547383",40624.6541666667,"20712-10",10
"547383",40624.6541666667,"22386-10",10
"547383",40624.6541666667,"22663-10",10
"547383",40624.6541666667,"21931-10",10
"547383",40624.6541666667,"22385-10",10
"547383",40624.6541666667,"20684-6",6
"547383",40624.6541666667,"47590A-3",3
"547383",40624.6541666667,"47590B-3",3
"547383",40624.6541666667,"22243-24",24
"547383",40624.6541666667,"22467-12",12
"547383",40624.6541666667,"21250-6",6
"C547581",40626.4569444444,"22367--1",-1
"C547581",40626.4569444444,"22554--1",-1
"C547581",40626.4569444444,"21561--1",-1
"C547581",40626.4569444444,"22236--1",-1
"C547582",40626.4625,"23194--3",-3
"C547582",40626.4625,"23177--2",-2
"C547594",40626.4715277778,"22978--4",-4
"547715",40627.3680555556,"84531B-6",6
"547715",40627.3680555556,"84531A-12",12
"547715",40627.3680555556,"22555-12",12
"547715",40627.3680555556,"22977-12",12
"547715",40627.3680555556,"22975-12",12
"547715",40627.3680555556,"85027L-6",6
"547715",40627.3680555556,"20998-6",6
"547715",40627.3680555556,"22030-12",12
"547715",40627.3680555556,"22983-12",12
"547715",40627.3680555556,"47566-4",4
"547715",40627.3680555556,"21238-8",8
"547715",40627.3680555556,"21843-2",2
"547715",40627.3680555556,"22389-6",6
"547715",40627.3680555556,"22423-2",2
"547715",40627.3680555556,"22221-2",2
"547715",40627.3680555556,"21508-12",12
"C547806",40627.5673611111,"22720--1",-1
"C547806",40627.5673611111,"21232--1",-1
"547821",40627.6180555556,"23159-120",120
"547821",40627.6180555556,"23154-120",120
"547821",40627.6180555556,"23158-120",120
"547821",40627.6180555556,"23156-120",120
"547822",40627.6201388889,"20914-12",12
"547822",40627.6201388889,"21154-10",10
"547822",40627.6201388889,"21232-72",72
"547822",40627.6201388889,"21531-6",6
"547822",40627.6201388889,"21535-6",6
"547822",40627.6201388889,"21537-4",4
"547822",40627.6201388889,"21539-3",3
"547822",40627.6201388889,"21558-6",6
"547822",40627.6201388889,"21559-6",6
"547822",40627.6201388889,"21731-12",12
"547822",40627.6201388889,"21843-1",1
"547822",40627.6201388889,"22059-12",12
"547822",40627.6201388889,"22063-6",6
"547822",40627.6201388889,"22073-4",4
"547822",40627.6201388889,"22199-4",4
"547822",40627.6201388889,"22200-4",4
"547822",40627.6201388889,"22203-4",4
"547822",40627.6201388889,"22326-12",12
"547822",40627.6201388889,"22328-6",6
"547822",40627.6201388889,"22329-12",12
"547822",40627.6201388889,"22398-12",12
"547822",40627.6201388889,"22645-12",12
"547822",40627.6201388889,"22646-12",12
"547822",40627.6201388889,"22649-24",24
"547822",40627.6201388889,"22722-4",4
"547822",40627.6201388889,"22895-6",6
"547822",40627.6201388889,"37448-12",12
"547822",40627.6201388889,"47559B-10",10
"547822",40627.6201388889,"48185-4",4
"547822",40627.6201388889,"84509B-4",4
"547822",40627.6201388889,"22989-12",12
"547822",40627.6201388889,"22980-12",12
"547822",40627.6201388889,"22992-12",12
"547822",40627.6201388889,"22978-6",6
"547822",40627.6201388889,"22979-12",12
"547822",40627.6201388889,"22982-12",12
"547822",40627.6201388889,"22993-12",12
"547822",40627.6201388889,"23078-24",24
"547822",40627.6201388889,"23179-6",6
"547822",40627.6201388889,"20750-2",2
"547822",40627.6201388889,"22962-12",12
"547822",40627.6201388889,"22467-6",6
"547822",40627.6201388889,"22221-2",2
"547822",40627.6201388889,"22215-2",2
"547822",40627.6201388889,"37500-12",12
"547822",40627.6201388889,"22123-12",12
"547822",40627.6201388889,"22062-36",36
"547822",40627.6201388889,"37501-12",12
"C547849",40629.5041666667,"21232--3",-3
"547925",40630.58125,"22957-6",6
"547925",40630.58125,"22585-24",24
"547925",40630.58125,"22813-12",12
"547925",40630.58125,"22999-24",24
"547925",40630.58125,"23004-24",24
"547925",40630.58125,"23232-25",25
"547925",40630.58125,"20719-20",20
"547925",40630.58125,"15036-24",24
"547925",40630.58125,"22534-24",24
"547925",40630.58125,"22531-24",24
"547925",40630.58125,"21914-12",12
"547925",40630.58125,"22895-12",12
"547925",40630.58125,"21915-12",12
"547925",40630.58125,"22637-12",12
"547925",40630.58125,"22730-4",4
"547925",40630.58125,"22849-2",2
"547925",40630.58125,"22726-4",4
"547925",40630.58125,"22969-12",12
"547925",40630.58125,"22989-12",12
"547925",40630.58125,"22961-24",24
"547925",40630.58125,"22907-24",24
"547925",40630.58125,"22178-24",24
"547925",40630.58125,"84879-16",16
"547925",40630.58125,"22520-12",12
"547925",40630.58125,"22521-12",12
"547925",40630.58125,"22525-10",10
"547925",40630.58125,"22524-10",10
"547926",40630.5826388889,"21399-48",48
"547926",40630.5826388889,"21397-48",48
"547926",40630.5826388889,"85094-48",48
"547926",40630.5826388889,"85093-48",48
"547926",40630.5826388889,"22979-12",12
"547926",40630.5826388889,"22980-12",12
"547926",40630.5826388889,"22993-12",12
"547926",40630.5826388889,"21976-24",24
"547926",40630.5826388889,"22989-12",12
"547926",40630.5826388889,"22849-4",4
"547934",40630.5881944444,"22233-12",12
"547934",40630.5881944444,"22230-12",12
"547934",40630.5881944444,"22957-6",6
"547934",40630.5881944444,"22255-12",12
"547934",40630.5881944444,"22258-12",12
"547934",40630.5881944444,"22264-12",12
"547934",40630.5881944444,"35910A-6",6
"547934",40630.5881944444,"22898-8",8
"547934",40630.5881944444,"22090-6",6
"547934",40630.5881944444,"20676-8",8
"547934",40630.5881944444,"22236-2",2
"547934",40630.5881944444,"22551-12",12
"547934",40630.5881944444,"20724-10",10
"547934",40630.5881944444,"21559-6",6
"547934",40630.5881944444,"22437-20",20
"547934",40630.5881944444,"21915-12",12
"C547968",40630.6680555556,"22859--1",-1
"C547968",40630.6680555556,"84228--1",-1
"548320",40632.5375,"22489-40",40
"548320",40632.5375,"21210-30",30
"548320",40632.5375,"22423-16",16
"548320",40632.5375,"21916-30",30
"548320",40632.5375,"21452-20",20
"548320",40632.5375,"22467-36",36
"C548356",40632.6333333333,"22467--9",-9
"C548356",40632.6333333333,"22423--1",-1
"C548356",40632.6333333333,"22326--1",-1
"C548356",40632.6333333333,"22444--3",-3
"C548356",40632.6333333333,"21731--2",-2
"C548356",40632.6333333333,"21559--3",-3
"C548356",40632.6333333333,"21383--2",-2
"548412",40633.4430555556,"82482-36",36
"548412",40633.4430555556,"22961-12",12
"548489",40633.5486111111,"22423-3",3
"548489",40633.5486111111,"22215-10",10
"548489",40633.5486111111,"72760B-4",4
"548489",40633.5486111111,"21843-3",3
"548489",40633.5486111111,"22893-24",24
"548654",40634.5743055556,"21232-24",24
"548654",40634.5743055556,"22055-16",16
"548654",40634.5743055556,"22060-16",16
"548654",40634.5743055556,"21700-12",12
"548654",40634.5743055556,"37447-12",12
"548654",40634.5743055556,"21218-6",6
"548654",40634.5743055556,"21216-4",4
"548654",40634.5743055556,"21231-12",12
"548654",40634.5743055556,"37450-6",6
"548745",40637.5069444444,"21577-6",6
"548745",40637.5069444444,"21080-12",12
"548745",40637.5069444444,"22077-12",12
"548745",40637.5069444444,"22585-12",12
"548745",40637.5069444444,"22554-12",12
"548745",40637.5069444444,"22646-12",12
"548745",40637.5069444444,"22908-12",12
"548745",40637.5069444444,"22907-12",12
"548745",40637.5069444444,"22813-12",12
"548745",40637.5069444444,"22759-12",12
"548745",40637.5069444444,"22728-8",8
"548745",40637.5069444444,"22968-4",4
"548745",40637.5069444444,"22741-48",48
"548745",40637.5069444444,"22913-3",3
"548745",40637.5069444444,"22859-6",6
"548745",40637.5069444444,"22992-12",12
"548745",40637.5069444444,"22993-12",12
"548745",40637.5069444444,"22693-24",24
"548745",40637.5069444444,"23078-24",24
"548745",40637.5069444444,"23076-24",24
"548745",40637.5069444444,"22991-12",12
"548745",40637.5069444444,"23051-2",2
"548745",40637.5069444444,"23183-6",6
"548745",40637.5069444444,"23159-12",12
"548745",40637.5069444444,"23158-24",24
"548745",40637.5069444444,"23155-12",12
"548746",40637.5076388889,"23077-40",40
"C548915",40638.4118055556,"22993--12",-12
"C548915",40638.4118055556,"22329--12",-12
"C549019",40638.6402777778,"22236--1",-1
"C549019",40638.6402777778,"22467--1",-1
"C549019",40638.6402777778,"22258--1",-1
"C549019",40638.6402777778,"22233--2",-2
"C549019",40638.6402777778,"22230--2",-2
"C549098",40639.4625,"21399--14",-14
"549193",40640.4333333333,"22554-12",12
"549193",40640.4333333333,"22555-12",12
"549193",40640.4333333333,"22551-12",12
"549193",40640.4333333333,"22432-12",12
"549193",40640.4333333333,"22433-12",12
"549193",40640.4333333333,"22431-12",12
"549193",40640.4333333333,"10125-20",20
"549193",40640.4333333333,"21675-12",12
"549193",40640.4333333333,"21680-12",12
"549193",40640.4333333333,"21719-12",12
"549193",40640.4333333333,"20728-10",10
"549193",40640.4333333333,"20719-10",10
"549193",40640.4333333333,"21929-10",10
"549193",40640.4333333333,"22279-12",12
"549193",40640.4333333333,"22356-10",10
"549193",40640.4333333333,"22382-10",10
"549193",40640.4333333333,"20727-10",10
"549193",40640.4333333333,"22271-6",6
"549193",40640.4333333333,"22273-6",6
"549193",40640.4333333333,"22751-4",4
"549193",40640.4333333333,"23126-4",4
"549193",40640.4333333333,"23127-4",4
"549193",40640.4333333333,"22566-12",12
"549316",40641.4125,"20712-10",10
"549316",40641.4125,"21931-10",10
"549316",40641.4125,"85099B-10",10
"549316",40641.4125,"21212-24",24
"549316",40641.4125,"20750-12",12
"549316",40641.4125,"22276-6",6
"549316",40641.4125,"15036-36",36
"549316",40641.4125,"22554-24",24
"549316",40641.4125,"22556-24",24
"549316",40641.4125,"85049C-12",12
"549316",40641.4125,"85049F-12",12
"549316",40641.4125,"85049G-12",12
"549316",40641.4125,"85049E-12",12
"549316",40641.4125,"22027-12",12
"549316",40641.4125,"22025-12",12
"549316",40641.4125,"21507-12",12
"549316",40641.4125,"22716-12",12
"549316",40641.4125,"22817-12",12
"549316",40641.4125,"16237-30",30
"549316",40641.4125,"21881-12",12
"549316",40641.4125,"21883-12",12
"549316",40641.4125,"21880-12",12
"549316",40641.4125,"22331-8",8
"549316",40641.4125,"22352-12",12
"549316",40641.4125,"21086-12",12
"549316",40641.4125,"22355-20",20
"549316",40641.4125,"22726-8",8
"549316",40641.4125,"22727-8",8
"549316",40641.4125,"22728-8",8
"549316",40641.4125,"22467-36",36
"549316",40641.4125,"84828-12",12
"549316",40641.4125,"22666-6",6
"549316",40641.4125,"22907-12",12
"549316",40641.4125,"21154-10",10
"549316",40641.4125,"20719-20",20
"549316",40641.4125,"20726-10",10
"549316",40641.4125,"22326-18",18
"549316",40641.4125,"22328-12",12
"549316",40641.4125,"21559-12",12
"549316",40641.4125,"22665-6",6
"549316",40641.4125,"22667-6",6
"549316",40641.4125,"21558-6",6
"549316",40641.4125,"22629-12",12
"549316",40641.4125,"20724-20",20
"549316",40641.4125,"21094-12",12
"549316",40641.4125,"21042-3",3
"549316",40641.4125,"20725-10",10
"549316",40641.4125,"21976-24",24
"549316",40641.4125,"21680-12",12
"549316",40641.4125,"21578-6",6
"549316",40641.4125,"21577-6",6
"549316",40641.4125,"22723-4",4
"549316",40641.4125,"21238-8",8
"549316",40641.4125,"21239-8",8
"549316",40641.4125,"21929-10",10
"549316",40641.4125,"22993-12",12
"549316",40641.4125,"23050-6",6
"549316",40641.4125,"23049-4",4
"549316",40641.4125,"23052-6",6
"549316",40641.4125,"23054-6",6
"549316",40641.4125,"23051-4",4
"549316",40641.4125,"21424-6",6
"549316",40641.4125,"21426-6",6
"549434",40641.5208333333,"84279B-12",12
"549434",40641.5208333333,"84279P-12",12
"549434",40641.5208333333,"22199-24",24
"549434",40641.5208333333,"22200-24",24
"549434",40641.5208333333,"22979-12",12
"C549438",40641.5270833333,"23183--1",-1
"C549438",40641.5270833333,"23155--2",-2
"549614",40644.4847222222,"22692-2",2
"549614",40644.4847222222,"48187-2",2
"549614",40644.4847222222,"35809A-24",24
"549614",40644.4847222222,"35810A-24",24
"549614",40644.4847222222,"20685-2",2
"549614",40644.4847222222,"21731-12",12
"549614",40644.4847222222,"22892-12",12
"549614",40644.4847222222,"22329-12",12
"549614",40644.4847222222,"22379-5",5
"549614",40644.4847222222,"22381-5",5
"549614",40644.4847222222,"22343-24",24
"549614",40644.4847222222,"22197-12",12
"549614",40644.4847222222,"21094-12",12
"549614",40644.4847222222,"21086-12",12
"549614",40644.4847222222,"21987-12",12
"549614",40644.4847222222,"21988-12",12
"549614",40644.4847222222,"21989-12",12
"549614",40644.4847222222,"20903-2",2
"549614",40644.4847222222,"20902-2",2
"549614",40644.4847222222,"22651-12",12
"549614",40644.4847222222,"21844-6",6
"549680",40644.5430555556,"21731-12",12
"549680",40644.5430555556,"21829-36",36
"549680",40644.5430555556,"22149-6",6
"549680",40644.5430555556,"84012-12",12
"549680",40644.5430555556,"22555-12",12
"549680",40644.5430555556,"20728-10",10
"549680",40644.5430555556,"22326-6",6
"549680",40644.5430555556,"22328-6",6
"549680",40644.5430555556,"22179-2",2
"549680",40644.5430555556,"20751-12",12
"549680",40644.5430555556,"22431-6",6
"549680",40644.5430555556,"23010-1",1
"549680",40644.5430555556,"23007-1",1
"549680",40644.5430555556,"22554-12",12
"549680",40644.5430555556,"22556-12",12
"549680",40644.5430555556,"22704-25",25
"549680",40644.5430555556,"23231-25",25
"549680",40644.5430555556,"21088-24",24
"549680",40644.5430555556,"21096-12",12
"549680",40644.5430555556,"84531B-12",12
"550002",40647.3958333333,"20658-40",40
"550004",40647.4138888889,"22647-12",12
"550004",40647.4138888889,"22649-16",16
"550004",40647.4138888889,"37448-12",12
"550004",40647.4138888889,"22922-24",24
"550004",40647.4138888889,"22064-12",12
"550004",40647.4138888889,"21216-4",4
"550004",40647.4138888889,"21700-12",12
"550004",40647.4138888889,"21218-6",6
"550137",40647.5826388889,"48185-2",2
"550137",40647.5826388889,"48138-2",2
"550137",40647.5826388889,"48188-2",2
"550137",40647.5826388889,"22962-12",12
"550137",40647.5826388889,"22446-12",12
"550137",40647.5826388889,"22447-6",6
"550137",40647.5826388889,"22453-6",6
"550137",40647.5826388889,"21257-2",2
"550137",40647.5826388889,"21672-12",12
"550137",40647.5826388889,"15044A-6",6
"550137",40647.5826388889,"22243-24",24
"550137",40647.5826388889,"22244-36",36
"550137",40647.5826388889,"22467-12",12
"550137",40647.5826388889,"22212-12",12
"550137",40647.5826388889,"82580-12",12
"550137",40647.5826388889,"21164-12",12
"550137",40647.5826388889,"44242B-20",20
"550137",40647.5826388889,"84356-12",12
"550137",40647.5826388889,"21042-3",3
"550137",40647.5826388889,"22123-12",12
"550137",40647.5826388889,"22990-6",6
"550137",40647.5826388889,"22939-4",4
"550137",40647.5826388889,"22979-12",12
"550137",40647.5826388889,"21212-24",24
"550137",40647.5826388889,"21155-12",12
"550137",40647.5826388889,"21216-72",72
"550137",40647.5826388889,"35810B-24",24
"550137",40647.5826388889,"22200-8",8
"550137",40647.5826388889,"21035-100",100
"550137",40647.5826388889,"22989-6",6
"550137",40647.5826388889,"22723-8",8
"550137",40647.5826388889,"21041-6",6
"550137",40647.5826388889,"22626-2",2
"550137",40647.5826388889,"20754-6",6
"550137",40647.5826388889,"21936-10",10
"550137",40647.5826388889,"23199-10",10
"550137",40647.5826388889,"20750-2",2
"550137",40647.5826388889,"22449-6",6
"550137",40647.5826388889,"22278-3",3
"550137",40647.5826388889,"22176-6",6
"550137",40647.5826388889,"22646-12",12
"550137",40647.5826388889,"22637-4",4
"550137",40647.5826388889,"82486-6",6
"550137",40647.5826388889,"48116-2",2
"550137",40647.5826388889,"22692-10",10
"550137",40647.5826388889,"48184-6",6
"550137",40647.5826388889,"21231-12",12
"550137",40647.5826388889,"84968A-5",5
"550137",40647.5826388889,"84968C-5",5
"550137",40647.5826388889,"21539-12",12
"550137",40647.5826388889,"21531-12",12
"550137",40647.5826388889,"22222-3",3
"550137",40647.5826388889,"22070-6",6
"550137",40647.5826388889,"21877-12",12
"550137",40647.5826388889,"21564-36",36
"550137",40647.5826388889,"21563-36",36
"550137",40647.5826388889,"22354-5",5
"550162",40647.6826388889,"21231-12",12
"550162",40647.6826388889,"21232-12",12
"550162",40647.6826388889,"22067-12",12
"550162",40647.6826388889,"37450-12",12
"550162",40647.6826388889,"22135-12",12
"550162",40647.6826388889,"21558-6",6
"550162",40647.6826388889,"21581-6",6
"550162",40647.6826388889,"21578-6",6
"C550171",40647.7034722222,"20971--1",-1
"550178",40647.7256944444,"20719-20",20
"550178",40647.7256944444,"20726-20",20
"550178",40647.7256944444,"22175-6",6
"550178",40647.7256944444,"22176-6",6
"550178",40647.7256944444,"21680-12",12
"550178",40647.7256944444,"21981-24",24
"550178",40647.7256944444,"22334-8",8
"550178",40647.7256944444,"22331-8",8
"550178",40647.7256944444,"20750-4",4
"550178",40647.7256944444,"22894-2",2
"550178",40647.7256944444,"84997B-4",4
"550178",40647.7256944444,"22148-12",12
"550178",40647.7256944444,"22320-3",3
